text,gpt_responses,scope3,vague,file_name,responses,scope3_new
"Rica, Guatemala, the Dominican Republic and other countries in Latin America as part of our efforts to promote the economic development and empowerment of the traditional trade.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"The company gained value share in total nonalcoholic ready to drink beverages for the year, driven by the continued recovery in away from home channels along with strong performance in at home channels for sparkling soft drinks and value added dairy beverages.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"In 2022, Sprite began shifting all of its plastic packaging from green to clear, which helps with the recycling process and increases the material’s likelihood of being remade into new beverage bottles.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"Yes, the sentence is discussing scope 3 emissions. The category of scope 3 emissions mentioned in the sentence is ""Use of sold products.""",yes
"Coca Cola North America’s entire green plastic portfolio including packaging for Fresca, Seagram’s and Mello Yello is also making the transition to clear PET.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"The Coca Cola Company donated 2 million to support the Smithsonian’s landmark new National Museum of the American Latino and Molina.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"The museum will showcase Latino achievements and stories in U.S. art, history, culture and science, and will be built over a 10 year period.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Minute Maid launched Aguas Frescas, a Latin American inspired, noncarbonated beverage made with real fruit juices and natural flavors.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"The juice drinks deliver a bold, refreshing AF sensorial experience tailored to Gen Z tastes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"In Canada, this innovation spans all DASANI bottles.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Global Ventures includes Costa Limited (Costa), Monster beverages, innocent, and do adan tea.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"The majority of Global Ventures’ revenue consists of Costa and innocent, which together account for approximately 90% of total Global Ventures’ revenue.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Costa Expressions, a unique platform that celebrates and nurtures young artists in India.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Coffee Shop in the UK for the 12th consecutive year, according to a World Coffee Portal survey.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"In 2022, innocent launched its Revitalise super smoothie, the lowest sugar smoothie recipe it has ever launched.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"It has 11% less sugar than the brand’s other super smoothies.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence ""It has 11% less sugar than the brand’s other super smoothies"" is not discussing scope 3 emissions.",no
"In 2022, innocent launched the Big Rewild, its first pan European campaign to give nature a helping hand.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"Together with 11 NGOs and local organizations, innocent is aiming to protect and restore 2 million hectares of land by 2025.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"In 2022, do adan made all packaging for its tea products plastic free and added a plant based.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_results.csv,"The sentence is discussing scope 3 emissions. The category of scope 3 emissions mentioned in the sentence is ""Packaging of sold products.""",no
"In January 2006, our company owned bottling operations were brought together to form the Bottling Investments Group, or BIG.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"BIG ensures these operations receive the appropriate investments and expertise to foster long term success.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing any specific category of scope 3 emissions.",no
"Our current footprint of bottlers exists in Southeast and Southwest Asia, the Middle East, and parts of Africa.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We continue to drive strong performance within BIG while maximizing returns on our investments.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Bangladesh and Singapore. teabag badge to inform consumers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Strengthened supply chain resilience and operational efficiency.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_results.csv,"No, the sentence ""Strengthened supply chain resilience and operational efficiency"" is not discussing any specific category of scope 3 emissions.",no
"This report has been prepared in accordance with Global Reporting Initiative (GRI) Standards: Core option.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"In addition, we provide indices for the standards set by the Sustainability Accounting Standards Board (SASB), the Task Force on Climate related Financial Disclosures, the United Nations Sustainable Development Goals (SDGs), the United Nations Global Compact (UNGC) and the United Nations Guiding Principles Reporting Framework (UNGPRF).
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Limited assurance under attestation standards American Institute of Certified Public Accountants over select sustainability metrics was obtained from Ernst Young LLP (as indicated in the Independent Accountant’s Review Report).
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Except as otherwise noted, this report covers the 2022 performance of The Coca Cola Company and the Coca Cola system (our company and our owned and independent bottling partners), as applicable.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Therefore, references to currently, to date or similar expressions reflect data and information as of December 31, 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Some initiatives that were launched in early 2023 are included to provide the most relevant information to stakeholders.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"In this report, any use of the terms material, materiality, immaterial, substantive, significant and other similar terminology refers to topics that reflect important economic, environmental and social impacts of The Coca Cola Company or the Coca Cola system or to topics or standards designated as material or substantive under the GHG Protocol, GRI or SASB standards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"These terms as used in this report are not used, or intended to be construed, as they have been defined by or construed in accordance with the securities laws or any other laws of the United States or any other jurisdiction, or as these terms are used in the context of financial statements and financial reporting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"The data presented in this report is collected using accepted and relevant scientific and industry accepted methodologies, which in some instances, are based on assumptions and estimates.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Although our data has been internally vetted, there are inherent uncertainties and limitations in the collection and presentation of our data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"For example, certain information in this report regarding the Coca Cola system’s progress against our sustainability goals comes from third party sources and operations outside of our control.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_results.csv,"No, the sentence is not discussing any specific category of scope 3 emissions.",no
"While we believe such information is reasonably accurate and is based on generally accepted principles and methodology, the collection of this data is beyond our direct influence.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_results.csv,"No, the sentence is not discussing any specific category of scope 3 emissions.",no
"In addition, the achievement of certain of our sustainability goals and targets that are discussed in this report are dependent on the actions of our bottling partners, suppliers and other third parties, all of which are outside of our control.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous,NYSE_KO_2022_results.csv,"Yes, the sentence is discussing scope 3 emissions. The category of scope 3 emissions mentioned in the sentence is ""suppliers and other third parties.""",yes
"Historical performance data may be revised due to reasons such as new data availability industry driven changes to methodologies improvement in data collection and measuring systems or activities such as joint ventures, mergers and acquisitions or divestitures.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
