text,gpt_responses,scope3,vague
"Additionally, we continued our long standing work with United Negro College Fund (UNCF) and announced the 2022 Disney UNCF Corporate Scholars.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, we worked with KultureCity, a leading nonprofit focused on sensory accessibility and acceptance, to launch sensory inclusive screenings that cater to audiences with sensory needs, such as autism.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"ESPN continued to support the Special Olympics USA Games.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, more than 5,500 athletes and coaches from all 50 states and the Caribbean united for a week of competition, sportsmanship, and fun at the at ESPN Wide World of Sports Complex at Walt Disney World.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our 2022 Workforce Diversity Dashboard, 2022 Content.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Representation Dashboard, 2021 EEO 1 report, and our Pay Ratio Disclosure are available online.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, we spent more than 800 million with diverse suppliers, an increase of almost 80% compared to fiscal 2021.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disney has also increased Company wide spending with U.S. veteran and veteran spouse owned businesses to approximately 6.4 million in 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, we gave a total of 233 million in cash and in kind charitable contributions.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Through our Disney VoluntEARS program, our employees and cast members worldwide have collectively contributed nearly 13 million hours of service to their communities since the program was started nearly 40 years ago.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, our disaster relief support included Hurricane Ian recovery efforts, addressing the impacts of wildfires in Argentina, supporting children and families in Ukraine, and providing short term monetary assistance to employees experiencing hardships including those impacted by Hurricane Ian through the Employee Relief Fund.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, we diverted 58% of total Company operational waste from landfills and incineration.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disney Cruise Line intends to be free of single use plastics by 2025.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Examples include introducing alternatives to plastic merchandise bags and guest laundry bags, disposable cutlery, cold beverage lids, and even plastic drink garnish sticks.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, to encourage the use of reusable water bottles, refill stations have been installed on all ships and Castaway Cay.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2022, we introduced a new requirement prohibiting the use of per and polyfluoroalkyl substances known as PFAS in consumer products developed, sourced, and distributed by a Disney entity.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are committed to reducing Scope 3 emissions in line with a well below 2 C scenario by 2030.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The Disney Wish set sail in fiscal 2022 and was designed to be among the most energy efficient cruise ships on the water.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Disney Wish was primarily powered by liquefied natural gas in fiscal 2022, which, when compared to traditional diesel or marine fuel, significantly reduces several emissions and pollutants.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our approach to sustainable design helps contribute to.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Disneyland Paris offered guests limited edition tote bags,.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In fiscal 2022, ABC News’ dedicated climate unit cleaner air, more efficient use of water, and less waste for the communities in which we operate. duffel bags, briefcases, and pouches for purchase, which were made from a recycled tarp that previously covered Sleeping Beauty Castle during renovation work.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our Product Integrity function oversees Disney’s safety policies, procedures, and operating requirements for physical products containing Disney intellectual property across the enterprise.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney requires that licensees and vendors contractually commit to follow sensible, reasonable, and proper procedures for verifying that Disney branded products comply with applicable safety regulatory requirements and any additional requirements that may be specified by Disney.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also have policies to manage the use of chemicals in products, and in fiscal 2022 we updated our Supply Chain Code of Conduct to include Quality and Safety.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The unit also teamed up with Teen Vogue to explore teenagers’ growing concerns about climate change and the effects on their mental health.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Through National Geographic, Disneynature, and our other content platforms, Disney enjoys a rich and growing library of programming that connects audiences with the wonders of our natural world and inspires action to create a cleaner, safer, and healthier planet.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, our broad portfolio of nature focused stories included Disneynature’s Polar Bear and National Geographic’s Explorer: The Last Tepui, Secrets of the Whales, and The Biggest Little Farm: The Return.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We strive to conduct our business in accordance with high standards of business ethics and comply with applicable laws, rules, and regulations wherever we operate.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our Standards of Business Conduct apply to all employees and provide resources and tools to promote ethical conduct and compliance with the law.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our Board of Directors is also held accountable to these principles, as well as our Code of Business Conduct and Ethics for Directors.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We maintain relationships with the stakeholders and communities we serve through ongoing dialogue.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We work with a variety of stakeholders representing diverse perspectives including consumers, employees, industry and business collaborators, nonprofit and social impact organizations, and shareholders as we believe this can enhance our ability to identify opportunities and, in some cases, solutions to some of our most pressing challenges.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also engage on policy issues both directly and through industry associations on issues relevant to our businesses.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Ongoing and responsive engagement with key stakeholders continues to inform our CSR strategy, goals, and initiatives.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We collaborate with several initiatives and organizations to address environmental and social priorities.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Responsible selection and sourcing of seafood is important to our business, to the livelihoods of the fishing industry worldwide, and to the health of the planet for future generations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, our U.S. parks, resorts, and cruise line sourced nearly 100% sustainable seafood.71.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disney Conservation Team Wildlife has provided leadership and expertise to support the Orlando based Florida Coral Rescue Center.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This state of the art facility was established for gene banking and care of Florida corals rescued from reefs not yet affected by Stony Coral Tissue Loss Disease, which has put 22 coral species at risk of extinction.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In April 2022, the first reported spawning of rough cactus coral in human care took place at the Center.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As part of the 5 million we have invested since 1995 to help sea turtle conservation efforts globally, in 2022, the Disney Conservation Fund supported a new mentorship and career training program hosted by the Sea Turtle Conservancy to spark passion for sea turtle conservation among central Florida youth from diverse and underserved communities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, our sea turtle efforts reached an important milestone.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney Conservation Team Wildlife celebrated 1.5 million sea turtles hatched from nests monitored by our team at Disney’s Vero Beach Resort since 2003.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Several of our businesses supported beach cleanup events in fiscal 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
