text,gpt_responses,scope3,vague
"These changes are designed to integrate a more accurate dataset, including primary data where it is available.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Moving forward, we expect that these numbers will continue to evolve as data sources improve, at the same time that we work to increase rates of recycled material use.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"With better data available, we expanded the metric to encompass all of our packaging types, including beverage cartons, juice boxes and pouches, etc.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Collection rates are determined by country for each packaging type based on either national studies (approximately 82%), plant standards (approximately 17%), and internal estimates (approximately 1%).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Substantially all replenish data is internally validated and verified the equivalent volume for 100% Replenish rate (182.9 Billion litres BL) is externally assured.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Peer reviewed methodologies were used to calculate volumetric benefits per project and operating unit for all externally assured data one exception was approved for internally validated and verified data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The replenish benefit is typically estimated as a long term, average annual volume, but for some project activities it varies annually.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Replenish benefits fall under three categories: Watershed Protection and Restoration (233.5 BL), Water for Productive Use (40.9 BL) and Water Access and Sanitation (17.4 BL).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Due to joint venture or merger and acquisition activities in 2019 2022, certain brands may not be accounted for in this metric.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Unless otherwise stated, in this report finished beverages is based on global sales volume.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Note: Due to joint venture or merger and acquisition activities, certain brands may not be accounted for in The Coca Cola Company specific metrics included on this page.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The direct, Scope 1 and indirect Scope 1 manufacturing emissions results shown in this section exclude fugitive emissions and flavor manufacturing plants.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"However, for the system wide GHG results reported, these emissions sources are included.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Our CDP reporting is aligned with an operational control approach as defined by the GHG Protocol, which includes only emissions from activities within The Coca Cola Company’s operational control as Scope 1 and 2 emissions, while manufacturing emissions from franchise bottlers are categorized as Scope 3 Franchises .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Note: Due to joint venture or merger and acquisition activities, certain brands may not be accounted for in The Coca Cola Company specific metrics included on this page.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For exclusions, please view the criteria statement in the Independent Accountants’ Review Report.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Bottling Investments is an operating segment with employees located in two of our four geographic operating segments.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Numbers are approximate and as of December 31, 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This data excludes Bottling Investments, Costa, fairlife and BODYARMOR employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For exclusions, please view the criteria statement in the Independent Accountants’ Review Report.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For exclusions, please view the criteria statement in the Independent Accountants’ Review Report.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Includes reports and allegations raised through The Coca Cola Company’s Human Rights Policy reporting process.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Therefore, the reported figure includes only those allegations that required investigations only as opposed to generalized questions raised to Employee Relations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Please note, however, that all questions presented to Employee Relations were answered even if the question did not warrant an investigation.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While we previously reported on all cases and questions raised through our case management tool, we no longer capture that data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This helps us to ensure that we have more accurate visibility to annual Human Rights cases.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This change accounts for the 2019 variance when compared to previous years.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Data reported for 2022 represents key ingredients that are sustainably sourced to our Leader standard in line with our PSA.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"How a company contributes to or engages with efforts in favor of or against policies and laws.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This involves lobbying on issues such as taxes, trade policies, and regulation, including on sustainability issues.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It also encompasses corporate stances and actions on social issues and world events.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"How a company implements policies and procedures surrounding compliant and lawful corporate conduct and competition in the marketplace.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Includes the systems and channels in place to collect, process, and address complaints regarding suspected violations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"How a company monitors risks and opportunities derived from emerging policies and laws and interacts with governments and political bodies to shape or respond to them.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"How a company implements policies to sustainably manage, preserve, and restore the variety of living organisms on earth for the benefit of human beings, the planet, and climate.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Involves the effects of the production of agricultural raw materials used in a company’s system and value chain on biodiversity.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"How a company implements policies and standards that determine how it operates, including its business strategy and goals, risk management, and sustainability integration.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Includes the processes for ensuring the knowledge, skills, experience and diversity of board members.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"How a company discloses robust and credible sustainability data based on globally accepted metrics in the face of increasing calls for sustainability data and assurance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"How a company manages the digital landscape, evolving shopping preferences and patterns, incorporating technology into business processes, and the enhanced capacity to conduct operations online.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
